sentence,year,label,pred_label
"I look forward, as always, to my conversation with Tim, but first, please allow me to offer a few remarks on the economic outlook, Federal Reserve monetary policy, and our new monetary policy framework.",2022,2,0
"In general, participants viewed recent consumer price developments as consistent with their expectation that inflation was on a trajectory to achieve the Committee's symmetric 2 percent objective on a sustained basis.",1999,2,2
"Indeed, an oft-quoted quip by economist Robert Solow held that, as of the late 1980s, ""computers are everywhere except in the productivity statistics.""",2006,2,1
"Since the previous FOMC meeting, spreads on municipal bonds narrowed substantially, on net, moving near levels observed for several years before the pandemic, as investor demand exhibited some recovery over much of the period from earlier weak levels.",2003,0,2
"Despite the substantial monetary easing that had been implemented already and the fiscal stimulus, including federal tax rebates, that was in train, the forecast anticipated that sluggish hiring and the decline in household wealth would restrain the growth of both consumer spending and housing demand.",1999,0,0
The increase over the last few months in five-year measures of inflation compensation derived from Treasury nominal and inflation-indexed securities might be a warning sign that expectations were not as well anchored as they had been over the summer.,2000,1,1
"But in many countries around the Chair Yellen’s Press Conference FINAL world that are important commodity exporters, the decline we’ve seen in oil prices has had a depressing effect on their growth, their trade with us and other trade partners, and caused problems that have had spillovers to the global economy as well.",2018,0,0
"Indeed, scattered evidence dating back to ancient Rome and before reflects the same order of interest rate magnitude, not a one percent interest rate nor 200 percent.",2005,2,2
"For example, wages and prices that are set for some period in the future will of necessity embody the inflation expectations of the parties to the negotiation; increases in expected inflation will thus tend to promote greater actual inflation.",2004,2,1
"On the upside, bottlenecks, supply disruptions, and historically high rates of resource utilization were seen as potential sources of greater-than-expected inflationary pressures, particularly if there were a significant rise in inflation expectations that altered inflation dynamics.",1998,1,1
"In the context of this discussion, many participants commented that their view of potential output growth was somewhat more optimistic than that of the staff.",1996,1,2
"By fostering increased interactions among central banks, academics, and the public in many different countries, globalization has helped spread a common culture that stresses the benefits of achieving price stability.",2013,1,1
"Housing activity showed signs of dropping off from peak levels during the latter part of the summer, but the decline in mortgage rates this fall produced an upturn in several indicators of demand for single-family housing, including a rebound in a survey index of homebuying conditions.",2020,2,1
"Advances in productivity had boosted profit margins, and high margins were helpful in that they could absorb some portion of any cost increases for a time.",2015,2,0
"Earlier in the year, as you will all recall, after careful study over a period of years, actually, the Committee announced the decision to implement monetary policy in an ample-reserves regime.",2017,0,2
"In these models, each asset price contains a risk premium that represents the additional return demanded by risk-averse investors for bearing risk.",2020,2,2
"The unmooring of inflation expectations greatly complicated the process of making monetary policy; in particular, the Fed's loss of credibility significantly increased the cost of achieving disinflation.",1999,1,0
"Many noted that the slowdown could be a temporary aberration and that other labor market indicators--such as new claims for unemployment insurance, the rate of job openings, and readings on consumers' perceptions of the labor market--remained positive.",2013,2,0
"Moreover, current data suggested little or no growth in overall expenditures on nonresidential structures.",2003,2,2
"From the end of 2000 to the end of 2003, productivity rose at a 3-1/2 percent annual rate and, even after recent downward revisions to the data, it is estimated to have increased at an average annual rate of 2-1/4 percent since the end of 2003.",2021,2,0
"However, core inflation had been subdued in recent months and longer-run inflation expectations remained contained.",1998,0,0
"Since inflation is unacceptably high, it doesn't make sense to have the nominal federal funds rate below near-term inflation expectations.",2020,1,0
"The vote encompassed approval of the statement below to be released at 2:00 p. m. : ""Information received since the Federal Open Market Committee met in March indicates that growth in economic activity has picked up recently, after having slowed sharply during the winter in part because of adverse weather conditions.",2001,2,0
"Future policy adjustments would depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.",2016,2,2
"For example, wages and prices that are set for some period in the future will of necessity embody the inflation expectations of the parties to the negotiation; increases in expected inflation will thus tend to promote greater actual inflation.",2004,1,1
"In their consideration of monetary policy at this meeting, participants reaffirmed that the Federal Reserve was committed to using its full range of tools to support the U. S. economy in this challenging time, thereby promoting its maximum-employment and price-stability goals.",2014,0,2
"Although real growth was likely to be moderate in coming quarters, in his view it was unlikely to be slow enough to bring core inflation down.",2000,1,0
"Instead, an upturn in foreign economic activity would depend more on recovery in the United States.",2020,2,2
The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.,2004,2,2
The demand for commercial paper declined as prime money market mutual funds experienced large net outflows after the net asset value of one such fund fell below $1 per share.,2018,2,1
"However, asset purchases are not on a preset course, and the Committee's decisions about their pace will remain contingent on the Committee's outlook for the labor market and inflation as well as its assessment of the likely efficacy and costs of such purchases.",1998,2,2
"In any case, the real federal funds rate is now lower than prior to the easings, at the same time that the unemployment rate is lower and projected growth higher than it was prior to the easings.",2019,1,0
So the term “trend inflation”—usually there are a variety of statistical techniques that can be used to extract a trend from a series.,2013,2,2
"Fast growth of productivity, by buoying expectations of future advances of wages and earnings and thus aggregate demand, enables real interest rates to be higher than would otherwise be the case without restricting economic growth.",2006,1,0
"After robust growth in the second quarter, M2 decelerated somewhat and M3 was about unchanged in July.",2015,1,2
"But we are also searching for an absolute concept, the point of balance between supply and demand in the respective markets that divides excess demand from excess supply--in effect, the origin in a diagram relating inflation to excess demand and supply.",2006,2,2
"In its accompanying statement, the Committee indicated that, despite elevated energy prices and hurricane-related disruptions, the expansion in economic activity appeared solid.",1999,1,2
"In fact, the low funds rate has been necessary to promote growth that, to date, has been just sufficient to begin reducing substantial margins of slack in resource utilization.",1999,0,1
"In furtherance of these objectives, the Committee reaffirmed at its meeting in June the ranges it had established in February for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.",2017,2,2
"Members referred, however, to a number of favorable factors that should continue to support at least moderate further growth in business investment, including the attractive pricing of and ongoing rapid technological improvements in computer and communications equipment and the wide availability of equity and debt financing on favorable terms to business firms.",1997,2,0
"Although we are hearing some reports of large retailers planning markdowns due to excess inventories, we do not have hard data at an aggregate level suggesting that businesses are reducing margins in response to more price sensitivity among customers.",1997,2,2
"Countries differ in this regard, both in formal mandate and in actual practice.12 As an extensive academic literature shows, however, the general approach of inflation targeting is fully consistent with any set of relative social weights on inflation and unemployment; the approach can be applied equally well by ""inflation hawks,"" ""growth hawks,"" and anyone in between.",2020,2,2
"No matter the near-term path of reducing accommodation, the FOMC must respond decisively to the data so as to maintain our credibility that we will bring down inflation.",1999,1,2
"In the Committee's discussion of possible adjustments to policy during the intermeeting period, members agreed that the retention of an asymmetric directive toward tightening was consistent with their view that the risks remained biased toward higher inflation.",2022,1,0
An extreme version of this view is that bubbles probably do not exist--that rational market processes always price assets at their fundamental value.,2004,2,2
"Indicators of longer-term inflation expectations were little changed, on balance.",2014,2,2
"As students of economics, you may already know that the Federal Reserve conducts monetary policy to support a strong and stable economy in the United States.",2022,2,0
"That’s not going to happen without, without restoring price stability.",2016,1,2
"As is evident in the right-hand chart, the relationship between the growth differential and capital inflows to EMEs seems to be quite strong.",2022,2,0
"Some uncertainties, such as those associated with the election, had been resolved, but others persisted, including the prospects for oil prices and their consequences for the economy.",2012,2,2
Many of our critics tend to focus only on the inflation aspect of our mandate and ignore the employment leg of our mandate.,2021,0,2
"Our test for this step was making ""substantial further progress"" toward our employment and inflation goals.",1997,2,2
"So we view maximum employment as the maximum sustainable level of employment, meaning it’s not so much that it will cause the economy to overheat.",2019,2,2
"Concepts associated with deflation such as liquidity traps and the zero bound on nominal interest rates had, for practical purposes, disappeared from economic thought.",2008,1,2
"What monetary policy affects, primarily, is the state of the business cycle, the amount of excess unemployment or the extent of recession in the economy.",2017,2,2
Consumer spending firmed somewhat during the first quarter despite the rising unemployment rate and significant financial strains.,2014,0,0
"Implications of Increases in Productivity Growth In the long run, the implications of increases in productivity growth rates are fairly obvious.",2022,0,0
"The faster pace of real GDP growth was expected to be supported by an easing in the restraint from changes in fiscal policy, increases in consumer and business confidence, further improvements in credit availability and financial conditions, and a pickup in the rate of foreign economic growth.",2021,1,0
"Thus, I believe this description essentially characterizes the current macroeconomic environment, and my own projection of inflation at a three-year horizon is equal to my assessment of the mandate-consistent inflation rate.",2003,2,2
Business contacts in a few Districts reported that they had begun to have some more ability to raise prices to cover higher input costs.,1999,1,1
Some participants noted that communications about the appropriate path of policy would be a focus of market participants in the current environment and commented that it would be important to emphasize that the Committee's reaction function or commitment to its monetary policy framework had not changed.,2009,2,2
"To do this will demand not only greater specialized knowledge, but also an ability to deal with risk and uncertainty.",2021,2,2
"In their consideration of the appropriate stance of monetary policy, participants concurred that the labor market was very tight and that inflation was far above the Committee's 2 percent inflation objective.",2014,1,2
"But overly optimistic expectations for long-run earnings growth were not being driven by easy money, and I see no reason to believe that an extra 50 or even 100 basis points on the funds rate would have had much of a damping effect on investor beliefs in the potential profitability of emerging technologies.",1998,1,2
"In light of these uncertainties as well as continued evidence of muted inflation pressures, participants generally agreed that a patient approach to determining future adjustments to the target range for the federal funds rate remained appropriate.",2003,2,2
Such a jump could raise core inflation temporarily if it is passed through to other prices or if it contributes to increasing inflation expectations.,2004,1,1
